Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,Canonical Pathways,11,M7955,SIG INSULIN RECEPTOR PATHWAY IN CARDIAC MYOCYTES,,-2.2,7.9,4.3,30244,51,226,3,1.3,0.76,7529|7531|7532,YWHAB|YWHAE|YWHAG,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901799,negative regulation of proteasomal protein catabolic process,19_GO:0048519 negative regulation of biological process,-2.2,7.9,4.3,30244,51,226,3,1.3,0.76,6599|8239|8667,SMARCC1|USP9X|EIF3H,-1.3
MyList_MCODE_ALL,WikiPathways,27,WP2267,Synaptic vesicle pathway,,-2.2,7.9,4.3,30244,51,226,3,1.3,0.76,161|1213|8218,AP2A2|CLTC|CLTCL1,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),,-2.2,7.9,4.3,30244,51,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903202,negative regulation of oxidative stress-induced cell death,19_GO:0048519 negative regulation of biological process,-2.2,7.9,4.3,30244,51,226,3,1.3,0.76,1499|5831|10399,CTNNB1|PYCR1|RACK1,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa04110,Cell cycle,,-2.2,4.3,3.6,30244,157,226,5,2.2,0.98,5516|5518|7529|7531|7532,PPP2CB|PPP2R1A|YWHAB|YWHAE|YWHAG,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-2.2,3.6,3.4,30244,222,226,6,2.7,1.1,857|3276|3320|5437|5747|7514,CAV1|PRMT1|HSP90AA1|POLR2H|PTK2|XPO1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-2.2,2.2,3,30244,792,226,13,5.8,1.5,351|857|1540|3320|3654|3735|3949|5537|6737|9867|9958|10432|115004,APP|CAV1|CYLD|HSP90AA1|IRAK1|KARS1|LDLR|PPP6C|TRIM21|PJA2|USP15|RBM14|CGAS,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901570,fatty acid derivative biosynthetic process,19_GO:0008152 metabolic process,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,31|38|2181,ACACA|ACAT1|ACSL3,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031124,mRNA 3'-end processing,19_GO:0008152 metabolic process,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,351|4686|11052,APP|NCBP1|CPSF6,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,19_GO:0048519 negative regulation of biological process,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,6599|8239|8667,SMARCC1|USP9X|EIF3H,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0021695,cerebellar cortex development,19_GO:0032502 developmental process,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,372|6712|7846,ARCN1|SPTBN2|TUBA1A,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-180534,Vpu mediated degradation of CD4,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032008,positive regulation of TOR signaling,19_GO:0048518 positive regulation of biological process,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,6396|8239|51520,SEC13|USP9X|LARS1,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69610,p53-Independent DNA Damage Response,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-381070,IRE1alpha activates chaperones,,-2.2,7.7,4.2,30244,52,226,3,1.3,0.76,2673|7094|22872,GFPT1|TLN1|SEC31A,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa04217,Necroptosis,,-2.2,4.2,3.5,30244,159,226,5,2.2,0.98,1540|3320|7186|8878|10616,CYLD|HSP90AA1|TRAF2|SQSTM1|RBCK1,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5607764,CLEC7A (Dectin-1) signaling,,-2.2,5.3,3.8,30244,101,226,4,1.8,0.88,4791|5684|5700|5704,NFKB2|PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-2.1,3.2,3.2,30244,296,226,7,3.1,1.2,558|1495|1499|7536|8890|10549|79084,AXL|CTNNA1|CTNNB1|SF1|EIF2B4|PRDX4|WDR77,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043434,response to peptide hormone,19_GO:0050896 response to stimulus,-2.1,2.9,3.2,30244,372,226,8,3.5,1.2,857|2058|5573|5747|6599|7532|8890|8891,CAV1|EPRS1|PRKAR1A|PTK2|SMARCC1|YWHAG|EIF2B4|EIF2B3,-1.3
MyList_MCODE_ALL,WikiPathways,27,WP399,Wnt signaling pathway and pluripotency,,-2.1,5.2,3.7,30244,102,226,4,1.8,0.88,1499|3949|5516|5518,CTNNB1|LDLR|PPP2CB|PPP2R1A,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa05142,Chagas disease,,-2.1,5.2,3.7,30244,102,226,4,1.8,0.88,811|3654|5516|5518,CALR|IRAK1|PPP2CB|PPP2R1A,-1.3
MyList_MCODE_ALL,KEGG Pathway,24,hsa04961,Endocrine and other factor-regulated calcium reabsorption,,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,161|1213|8218,AP2A2|CLTC|CLTCL1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006220,pyrimidine nucleotide metabolic process,19_GO:0008152 metabolic process,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,790|1503|56474,CAD|CTPS1|CTPS2,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-169911,Regulation of Apoptosis,,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034033,purine nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,31|38|2181,ACACA|ACAT1|ACSL3,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010939,regulation of necrotic cell death,19_GO:0050789 regulation of biological process,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,857|1540|10616,CAV1|CYLD|RBCK1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034030,ribonucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,31|38|2181,ACACA|ACAT1|ACSL3,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033866,nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-2.1,7.6,4.2,30244,53,226,3,1.3,0.76,31|38|2181,ACACA|ACAT1|ACSL3,-1.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-2.1,3.1,3.2,30244,298,226,7,3.1,1.2,857|2194|3276|3320|5437|5747|7514,CAV1|FASN|PRMT1|HSP90AA1|POLR2H|PTK2|XPO1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-2.1,2.5,3,30244,536,226,10,4.4,1.4,506|857|1499|3949|4017|4643|5747|5784|9255|10427,ATP5F1B|CAV1|CTNNB1|LDLR|LOXL2|MYO1E|PTK2|PTPN14|AIMP1|SEC24B,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061458,reproductive system development,19_GO:0032502 developmental process,-2.1,3.1,3.2,30244,300,226,7,3.1,1.2,558|1495|1499|7536|8890|10549|79084,AXL|CTNNA1|CTNNB1|SF1|EIF2B4|PRDX4|WDR77,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030316,osteoclast differentiation,19_GO:0032502 developmental process,-2.1,7.4,4.1,30244,54,226,3,1.3,0.76,1499|7018|7037,CTNNB1|TF|TFRC,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,,-2.1,7.4,4.1,30244,54,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9604323,Negative regulation of NOTCH4 signaling,,-2.1,7.4,4.1,30244,54,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9013405,RHOD GTPase cycle,,-2.1,7.4,4.1,30244,54,226,3,1.3,0.76,87|832|857,ACTN1|CAPZB|CAV1,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69242,S Phase,,-2.1,4.1,3.4,30244,163,226,5,2.2,0.98,5684|5700|5704|6117|6118,PSMA3|PSMC1|PSMC4|RPA1|RPA2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002757,immune response-activating signaling pathway,19_GO:0002376 immune system process,-2.1,3.1,3.2,30244,301,226,7,3.1,1.2,1540|3654|5747|8890|8891|10616|115004,CYLD|IRAK1|PTK2|EIF2B4|EIF2B3|RBCK1|CGAS,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901214,regulation of neuron death,19_GO:0050789 regulation of biological process,-2.1,3.1,3.2,30244,301,226,7,3.1,1.2,558|1499|1981|5700|7186|7965|10399,AXL|CTNNB1|EIF4G1|PSMC1|TRAF2|AIMP2|RACK1,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9645723,Diseases of programmed cell death,,-2.1,5.1,3.7,30244,104,226,4,1.8,0.88,351|5931|7186|7531,APP|RBBP7|TRAF2|YWHAE,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9824443,Parasitic Infection Pathways,,-2.1,4.1,3.4,30244,164,226,5,2.2,0.98,351|4651|4791|5573|5747,APP|MYO10|NFKB2|PRKAR1A|PTK2,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-2.1,4.1,3.4,30244,164,226,5,2.2,0.98,351|4651|4791|5573|5747,APP|MYO10|NFKB2|PRKAR1A|PTK2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0033673,negative regulation of kinase activity,19_GO:0048519 negative regulation of biological process,-2.1,3.5,3.3,30244,231,226,6,2.7,1.1,857|3301|5573|5859|7532|84962,CAV1|DNAJA1|PRKAR1A|QARS1|YWHAG|AJUBA,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903076,regulation of protein localization to plasma membrane,19_GO:0051179 localization,-2.1,5.1,3.6,30244,105,226,4,1.8,0.88,1213|2181|8878|10399,CLTC|ACSL3|SQSTM1|RACK1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002065,columnar/cuboidal epithelial cell differentiation,19_GO:0032502 developmental process,-2.1,5.1,3.6,30244,105,226,4,1.8,0.88,857|1499|2194|79084,CAV1|CTNNB1|FASN|WDR77,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1236975,Antigen processing-Cross presentation,,-2.1,5.1,3.6,30244,105,226,4,1.8,0.88,811|5684|5700|5704,CALR|PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,Canonical Pathways,11,M164,PID ERBB1 DOWNSTREAM PATHWAY,,-2.1,5.1,3.6,30244,105,226,4,1.8,0.88,5518|7529|7531|7532,PPP2R1A|YWHAB|YWHAE|YWHAG,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,,-2.1,7.3,4.1,30244,55,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8941858,Regulation of RUNX3 expression and activity,,-2.1,7.3,4.1,30244,55,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006414,translational elongation,19_GO:0008152 metabolic process,-2.1,7.3,4.1,30244,55,226,3,1.3,0.76,9100|10399|65080,USP10|RACK1|MRPL44,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4641257,Degradation of AXIN,,-2.1,7.3,4.1,30244,55,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-109606,Intrinsic Pathway for Apoptosis,,-2.1,7.3,4.1,30244,55,226,3,1.3,0.76,7529|7531|7532,YWHAB|YWHAE|YWHAG,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006826,iron ion transport,19_GO:0051179 localization,-2.1,7.3,4.1,30244,55,226,3,1.3,0.76,1213|7018|7037,CLTC|TF|TFRC,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006470,protein dephosphorylation,19_GO:0008152 metabolic process,-2.1,4.1,3.4,30244,165,226,5,2.2,0.98,5516|5518|5537|5783|5784,PPP2CB|PPP2R1A|PPP6C|PTPN13|PTPN14,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-2.1,3.5,3.3,30244,232,226,6,2.7,1.1,3654|3921|6192|6218|6224|115004,IRAK1|RPSA|RPS4Y1|RPS17|RPS20|CGAS,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070646,protein modification by small protein removal,19_GO:0008152 metabolic process,-2.1,4,3.4,30244,166,226,5,2.2,0.98,1540|8239|8665|9100|9958,CYLD|USP9X|EIF3F|USP10|USP15,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016197,endosomal transport,19_GO:0051179 localization,-2.1,3.4,3.3,30244,233,226,6,2.7,1.1,1213|2060|7415|8218|8878|51429,CLTC|EPS15|VCP|CLTCL1|SQSTM1|SNX9,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,7.2,4,30244,56,226,3,1.3,0.76,857|5034|6737,CAV1|P4HB|TRIM21,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031023,microtubule organizing center organization,19_GO:0009987 cellular process,-2.1,5,3.6,30244,107,226,4,1.8,0.88,1499|7846|9738|10432,CTNNB1|TUBA1A|CCP110|RBM14,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-2.1,3.4,3.2,30244,236,226,6,2.7,1.1,351|1499|1981|5783|7415|7846,APP|CTNNB1|EIF4G1|PTPN13|VCP|TUBA1A,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051017,actin filament bundle assembly,19_GO:0009987 cellular process,-2,7,4,30244,57,226,3,1.3,0.76,87|4430|7184,ACTN1|MYO1B|HSP90B1,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69541,Stabilization of p53,,-2,7,4,30244,57,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-447115,Interleukin-12 family signaling,,-2,7,4,30244,57,226,3,1.3,0.76,829|5034|6950,CAPZA1|P4HB|TCP1,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-4641258,Degradation of DVL,,-2,7,4,30244,57,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043666,regulation of phosphoprotein phosphatase activity,19_GO:0008152 metabolic process,-2,7,4,30244,57,226,3,1.3,0.76,1460|7184|22870,CSNK2B|HSP90B1|PPP6R1,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa05134,Legionellosis,,-2,7,4,30244,57,226,3,1.3,0.76,3310|4791|7415,HSPA6|NFKB2|VCP,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000226,microtubule cytoskeleton organization,19_GO:0009987 cellular process,-2,2.4,2.9,30244,552,226,10,4.4,1.4,1499|5518|7280|7415|7846|9738|10382|10432|84617|347733,CTNNB1|PPP2R1A|TUBB2A|VCP|TUBA1A|CCP110|TUBB4A|RBM14|TUBB6|TUBB2B,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8878171,Transcriptional regulation by RUNX1,,-2,3.4,3.2,30244,237,226,6,2.7,1.1,1460|3276|5684|5700|5704|6599,CSNK2B|PRMT1|PSMA3|PSMC1|PSMC4|SMARCC1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010256,endomembrane system organization,19_GO:0009987 cellular process,-2,2.4,2.9,30244,554,226,10,4.4,1.4,857|2804|8878|9631|9919|10419|22872|51429|55161|89866,CAV1|GOLGB1|SQSTM1|NUP155|SEC16A|PRMT5|SEC31A|SNX9|TMEM33|SEC16B,-1.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa00240,Pyrimidine metabolism,,-2,6.9,3.9,30244,58,226,3,1.3,0.76,790|1503|56474,CAD|CTPS1|CTPS2,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-917937,Iron uptake and transport,,-2,6.9,3.9,30244,58,226,3,1.3,0.76,7018|7037|55832,TF|TFRC|CAND1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,19_GO:0048518 positive regulation of biological process,-2,4.9,3.5,30244,110,226,4,1.8,0.88,857|5747|7415|10399,CAV1|PTK2|VCP|RACK1,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001824,blastocyst development,19_GO:0032502 developmental process,-2,4.8,3.5,30244,111,226,4,1.8,0.88,4848|4849|5704|23019,CNOT2|CNOT3|PSMC4|CNOT1,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5696398,Nucleotide Excision Repair,,-2,4.8,3.5,30244,111,226,4,1.8,0.88,5437|6117|6118|8607,POLR2H|RPA1|RPA2|RUVBL1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-2,3.3,3.2,30244,241,226,6,2.7,1.1,351|1499|1981|5783|7415|7846,APP|CTNNB1|EIF4G1|PTPN13|VCP|TUBA1A,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72187,mRNA 3'-end processing,,-2,6.8,3.9,30244,59,226,3,1.3,0.76,4686|11052|55110,NCBP1|CPSF6|MAGOHB,-1.1
MyList_MCODE_ALL,Canonical Pathways,11,M281,PID FAK PATHWAY,,-2,6.8,3.9,30244,59,226,3,1.3,0.76,87|5747|7094,ACTN1|PTK2|TLN1,-1.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-351202,Metabolism of polyamines,,-2,6.8,3.9,30244,59,226,3,1.3,0.76,5684|5700|5704,PSMA3|PSMC1|PSMC4,-1.1
MyList_MCODE_ALL,Canonical Pathways,11,M261,PID P53 REGULATION PATHWAY,,-2,6.8,3.9,30244,59,226,3,1.3,0.76,10075|10155|10419,HUWE1|TRIM28|PRMT5,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030178,negative regulation of Wnt signaling pathway,19_GO:0048519 negative regulation of biological process,-2,3.9,3.3,30244,173,226,5,2.2,0.98,857|1499|1540|8994|10399,CAV1|CTNNB1|CYLD|LIMD1|RACK1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-2,2.3,2.8,30244,648,226,11,4.9,1.4,1499|3276|4643|4848|4849|5704|7205|9632|10155|10427|23019,CTNNB1|PRMT1|MYO1E|CNOT2|CNOT3|PSMC4|TRIP6|SEC24C|TRIM28|SEC24B|CNOT1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000209,protein polyubiquitination,19_GO:0008152 metabolic process,-2,3.3,3.1,30244,242,226,6,2.7,1.1,1499|6737|7186|10075|10616|79084,CTNNB1|TRIM21|TRAF2|HUWE1|RBCK1|WDR77,-1.1
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-199977,ER to Golgi Anterograde Transport,,-21,60,29,30244,154,46,14,30,6.8,372|832|1522|5537|6396|9632|9919|10342|10382|10427|10484|10802|22872|89866,ARCN1|CAPZB|CTSZ|PPP6C|SEC13|SEC24C|SEC16A|TFG|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-19
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-948021,Transport to the Golgi and subsequent modification,,-20,50,26,30244,185,46,14,30,6.8,372|832|1522|5537|6396|9632|9919|10342|10382|10427|10484|10802|22872|89866,ARCN1|CAPZB|CTSZ|PPP6C|SEC13|SEC24C|SEC16A|TFG|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-17
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0090114,COPII-coated vesicle budding,19_GO:0051179 localization,-20,1.6e+02,40,30244,41,46,10,22,6.1,5537|6396|9632|9919|10342|10427|10484|10802|22872|89866,PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-17
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-204005,COPII-mediated vesicle transport,,-19,1.1e+02,34,30244,68,46,11,24,6.3,1522|5537|6396|9632|9919|10342|10427|10484|10802|22872|89866,CTSZ|PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-17
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-446203,Asparagine N-linked glycosylation,,-17,30,20,30244,304,46,14,30,6.8,372|832|1522|5537|6396|9632|9919|10342|10382|10427|10484|10802|22872|89866,ARCN1|CAPZB|CTSZ|PPP6C|SEC13|SEC24C|SEC16A|TFG|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-15
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006900,vesicle budding from membrane,19_GO:0051179 localization,-17,85,29,30244,77,46,10,22,6.1,5537|6396|9632|9919|10342|10427|10484|10802|22872|89866,PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-14
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,19_GO:0051179 localization,-16,58,25,30244,125,46,11,24,6.3,372|5537|6396|9632|9919|10342|10427|10484|10802|22872|89866,ARCN1|PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-14
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-16,17,16,30244,673,46,17,37,7.1,372|832|1213|1522|3320|5537|6396|8218|9632|9919|10342|10382|10427|10484|10802|22872|89866,ARCN1|CAPZB|CLTC|CTSZ|HSP90AA1|PPP6C|SEC13|CLTCL1|SEC24C|SEC16A|TFG|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-14
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-199991,Membrane Trafficking,,-15,17,15,30244,634,46,16,35,7,372|832|1213|1522|5537|6396|8218|9632|9919|10342|10382|10427|10484|10802|22872|89866,ARCN1|CAPZB|CLTC|CTSZ|PPP6C|SEC13|CLTCL1|SEC24C|SEC16A|TFG|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-13
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-379716,Cytosolic tRNA aminoacylation,,-14,1.9e+02,36,30244,24,46,7,15,5.3,2058|2617|3376|3735|4141|5859|5917,EPRS1|GARS1|IARS1|KARS1|MARS1|QARS1|RARS1,-12
MyList_SUB1_MCODE_1,CORUM,33,CORUM:3040,Multisynthetase complex,,-14,3.6e+02,46,30244,11,46,6,13,5,2058|3376|3735|4141|5859|5917,EPRS1|IARS1|KARS1|MARS1|QARS1|RARS1,-12
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0090110,COPII-coated vesicle cargo loading,19_GO:0051179 localization,-13,2.6e+02,40,30244,15,46,6,13,5,6396|9632|10427|10484|10802|22872,SEC13|SEC24C|SEC24B|SEC23A|SEC24A|SEC31A,-11
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2132295,MHC class II antigen presentation,,-13,48,20,30244,123,46,9,20,5.8,832|1213|6396|9632|10382|10427|10484|10802|22872,CAPZB|CLTC|SEC13|SEC24C|TUBB4A|SEC24B|SEC23A|SEC24A|SEC31A,-11
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006418,tRNA aminoacylation for protein translation,19_GO:0008152 metabolic process,-13,1.1e+02,28,30244,41,46,7,15,5.3,2058|2617|3376|3735|4141|5859|5917,EPRS1|GARS1|IARS1|KARS1|MARS1|QARS1|RARS1,-11
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-379724,tRNA Aminoacylation,,-13,1.1e+02,27,30244,42,46,7,15,5.3,2058|2617|3376|3735|4141|5859|5917,EPRS1|GARS1|IARS1|KARS1|MARS1|QARS1|RARS1,-11
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-12,26,16,30244,281,46,11,24,6.3,372|5537|6396|9632|9919|10342|10427|10484|10802|22872|89866,ARCN1|PPP6C|SEC13|SEC24C|SEC16A|TFG|SEC24B|SEC23A|SEC24A|SEC31A|SEC16B,-10
